time,temp,wind_spd,wind_dir,solar,hour,month,target_temp
2016-01-01 07:00:00,38.66,2.2,290.6,0.0,7,1,38.48
2016-01-01 07:15:00,38.84,2.1,286.5,0.0,7,1,38.48
2016-01-01 07:30:00,38.66,2.2,293.3,0.9,7,1,38.48
2016-01-01 07:45:00,38.48,2.0,292.5,14.1,7,1,38.66
2016-01-02 07:00:00,30.74,2.2,287.2,0.0,7,1,31.64
2016-01-02 07:15:00,30.74,2.3,288.9,0.0,7,1,32.36
2016-01-02 07:30:00,30.74,2.3,285.0,3.8,7,1,33.08
2016-01-02 07:45:00,31.28,2.5,289.7,11.9,7,1,33.62
2016-01-03 07:00:00,34.52,1.8,229.8,0.0,7,1,35.96
2016-01-03 07:15:00,35.06,1.7,234.0,0.0,7,1,37.58
2016-01-03 07:30:00,35.42,1.7,234.5,3.2,7,1,39.02
2016-01-03 07:45:00,35.42,1.5,231.6,11.1,7,1,40.1
2016-01-04 07:00:00,31.46,2.6,339.6,0.0,7,1,29.12
2016-01-04 07:15:00,30.74,3.1,342.3,0.0,7,1,28.76
2016-01-04 07:30:00,30.02,2.9,334.9,1.3,7,1,28.58
2016-01-04 07:45:00,29.48,2.7,340.8,10.0,7,1,28.58
2016-01-05 07:00:00,12.02,2.6,340.0,0.0,7,1,12.74
2016-01-05 07:15:00,12.02,2.3,344.6,0.0,7,1,13.46
2016-01-05 07:30:00,12.02,2.4,336.6,4.9,7,1,14.0
2016-01-05 07:45:00,12.2,2.1,332.3,13.6,7,1,14.72
2016-01-06 07:00:00,11.48,0.2,255.2,0.0,7,1,11.66
2016-01-06 07:15:00,11.3,0.3,244.4,0.0,7,1,12.92
2016-01-06 07:30:00,10.94,0.3,237.5,3.5,7,1,15.08
2016-01-06 07:45:00,10.94,0.4,211.7,11.4,7,1,17.06
2016-01-07 07:00:00,15.8,0.4,55.6,0.0,7,1,17.96
2016-01-07 07:15:00,15.98,0.5,31.9,0.0,7,1,19.4
2016-01-07 07:30:00,17.24,0.4,291.2,2.4,7,1,21.74
2016-01-07 07:45:00,17.42,0.6,201.1,13.3,7,1,24.08
2016-01-08 07:00:00,23.18,0.4,6.7,0.0,7,1,25.88
2016-01-08 07:15:00,23.0,0.6,300.3,0.0,7,1,27.32
2016-01-08 07:30:00,23.18,0.3,297.3,2.0,7,1,28.4
2016-01-08 07:45:00,24.62,0.5,269.9,8.5,7,1,30.56
2016-01-09 07:00:00,37.94,1.2,97.4,0.0,7,1,36.14
2016-01-09 07:15:00,37.58,1.0,84.0,0.0,7,1,36.5
2016-01-09 07:30:00,37.22,0.7,81.1,3.7,7,1,37.4
2016-01-09 07:45:00,36.5,0.8,38.6,16.2,7,1,38.66
2016-01-10 07:00:00,50.72,3.1,104.5,0.0,7,1,52.34
2016-01-10 07:15:00,51.44,3.9,107.5,0.0,7,1,53.06
2016-01-10 07:30:00,51.98,4.7,109.7,0.0,7,1,53.78
2016-01-10 07:45:00,52.16,4.8,111.3,0.0,7,1,54.32
2016-01-11 07:00:00,31.46,4.4,288.4,0.0,7,1,31.1
2016-01-11 07:15:00,31.1,4.0,285.2,0.1,7,1,31.46
2016-01-11 07:30:00,31.1,4.3,286.9,4.3,7,1,31.82
2016-01-11 07:45:00,30.92,3.2,287.7,12.4,7,1,32.18
2016-01-12 07:00:00,13.46,0.2,295.0,0.0,7,1,14.36
2016-01-12 07:15:00,13.82,0.3,295.0,0.0,7,1,15.44
2016-01-12 07:30:00,14.18,0.3,296.7,3.2,7,1,17.42
2016-01-12 07:45:00,14.54,0.4,299.2,10.4,7,1,19.94
2016-01-13 07:00:00,22.64,3.8,276.5,0.0,7,1,22.64
2016-01-13 07:15:00,22.28,3.7,280.9,0.1,7,1,23.0
2016-01-13 07:30:00,22.28,3.9,279.7,5.2,7,1,23.18
2016-01-13 07:45:00,22.28,3.8,280.4,14.0,7,1,23.54
2016-01-14 07:00:00,21.74,2.2,267.1,0.0,7,1,22.1
2016-01-14 07:15:00,21.56,1.6,264.4,0.0,7,1,22.64
2016-01-14 07:30:00,21.56,1.3,240.6,0.5,7,1,23.0
2016-01-14 07:45:00,21.74,1.0,257.2,4.6,7,1,23.36
2016-01-15 07:00:00,26.24,0.9,308.8,0.0,7,1,28.76
2016-01-15 07:15:00,27.14,0.6,302.9,0.0,7,1,29.84
2016-01-15 07:30:00,27.68,0.3,333.3,2.9,7,1,30.74
2016-01-15 07:45:00,28.22,0.3,316.8,16.0,7,1,31.82
2016-01-16 07:00:00,37.58,2.1,333.1,0.0,7,1,38.66
2016-01-16 07:15:00,37.76,2.2,343.2,0.0,7,1,38.84
2016-01-16 07:30:00,37.94,1.8,326.7,3.2,7,1,39.38
2016-01-16 07:45:00,38.3,1.7,337.7,7.5,7,1,39.56
2016-01-17 07:00:00,31.1,0.8,338.2,0.0,7,1,32.36
2016-01-17 07:15:00,30.74,0.6,340.3,0.2,7,1,32.72
2016-01-17 07:30:00,31.28,0.8,1.6,10.5,7,1,33.08
2016-01-17 07:45:00,31.28,0.5,350.4,24.2,7,1,33.26
2016-01-18 07:00:00,25.34,2.6,262.4,0.0,7,1,22.46
2016-01-18 07:15:00,24.98,3.7,278.7,0.0,7,1,22.28
2016-01-18 07:30:00,23.72,4.5,304.5,6.9,7,1,22.82
2016-01-18 07:45:00,23.0,5.2,302.0,25.6,7,1,23.0
2016-01-19 07:00:00,17.42,4.4,294.9,0.0,7,1,18.32
2016-01-19 07:15:00,17.6,4.5,289.9,0.6,7,1,18.68
2016-01-19 07:30:00,17.6,4.5,287.4,7.3,7,1,19.04
2016-01-19 07:45:00,17.96,4.3,292.5,16.8,7,1,19.22
2016-01-20 07:00:00,26.96,1.7,309.4,0.0,7,1,27.14
2016-01-20 07:15:00,26.78,1.7,300.3,0.6,7,1,27.5
2016-01-20 07:30:00,26.24,1.9,312.1,7.4,7,1,28.04
2016-01-20 07:45:00,26.42,1.7,334.2,16.2,7,1,28.58
2016-01-21 07:00:00,25.16,2.8,327.6,0.0,7,1,24.8
2016-01-21 07:15:00,24.98,2.4,328.5,0.4,7,1,25.52
2016-01-21 07:30:00,24.8,1.9,316.2,7.4,7,1,26.24
2016-01-21 07:45:00,24.26,1.8,309.9,16.2,7,1,26.96
2016-01-22 07:00:00,19.4,2.0,329.5,0.0,7,1,20.66
2016-01-22 07:15:00,19.22,1.6,324.8,0.8,7,1,21.02
2016-01-22 07:30:00,19.58,2.1,336.2,8.3,7,1,21.56
2016-01-22 07:45:00,19.76,2.0,326.7,17.2,7,1,21.92
2016-01-23 07:00:00,27.86,4.3,60.3,0.0,7,1,28.76
