time,temp,wind_spd,wind_dir,solar,hour,month,target_temp
2015-12-01 23:00:00,44.96,0.8,359.7,0.0,23,12,44.78
2015-12-01 23:15:00,44.78,0.8,21.8,0.0,23,12,44.6
2015-12-01 23:30:00,44.78,0.9,346.8,0.0,23,12,44.24
2015-12-01 23:45:00,44.96,0.8,350.5,0.0,23,12,43.88
2015-12-02 23:00:00,56.12,1.7,228.2,0.0,23,12,55.94
2015-12-02 23:15:00,55.94,1.6,228.5,0.0,23,12,55.58
2015-12-02 23:30:00,55.94,1.4,231.0,0.0,23,12,55.04
2015-12-02 23:45:00,55.94,1.3,244.3,0.0,23,12,54.32
2015-12-03 23:00:00,42.44,2.3,289.7,0.0,23,12,41.54
2015-12-03 23:15:00,42.26,1.8,281.5,0.0,23,12,41.0
2015-12-03 23:30:00,42.08,1.9,278.4,0.0,23,12,39.38
2015-12-03 23:45:00,41.72,2.0,277.0,0.0,23,12,36.68
2015-12-04 23:00:00,29.12,0.8,355.0,0.0,23,12,31.46
2015-12-04 23:15:00,28.94,0.8,333.5,0.0,23,12,31.46
2015-12-04 23:30:00,29.66,0.8,302.0,0.0,23,12,32.0
2015-12-04 23:45:00,30.02,0.9,336.3,0.0,23,12,32.18
2015-12-05 23:00:00,28.4,0.3,295.3,0.0,23,12,28.04
2015-12-05 23:15:00,28.4,0.3,297.0,0.0,23,12,28.04
2015-12-05 23:30:00,28.22,0.2,297.6,0.0,23,12,27.86
2015-12-05 23:45:00,28.04,0.3,299.1,0.0,23,12,27.68
2015-12-06 23:00:00,35.78,0.6,195.5,0.0,23,12,33.8
2015-12-06 23:15:00,35.06,0.6,218.2,0.0,23,12,33.8
2015-12-06 23:30:00,34.7,0.4,220.9,0.0,23,12,33.62
2015-12-06 23:45:00,34.16,0.2,248.0,0.0,23,12,33.8
2015-12-07 23:00:00,42.08,1.4,318.8,0.0,23,12,43.88
2015-12-07 23:15:00,43.52,1.5,339.3,0.0,23,12,43.52
2015-12-07 23:30:00,44.06,1.4,325.5,0.0,23,12,43.52
2015-12-07 23:45:00,44.06,1.6,323.0,0.0,23,12,43.34
2015-12-08 23:00:00,33.8,0.3,305.4,0.0,23,12,35.42
2015-12-08 23:15:00,34.16,0.3,300.7,0.0,23,12,35.96
2015-12-08 23:30:00,34.88,0.4,321.1,0.0,23,12,35.96
2015-12-08 23:45:00,35.24,0.3,247.4,0.0,23,12,35.6
2015-12-09 23:00:00,47.48,1.9,138.4,0.0,23,12,49.82
2015-12-09 23:15:00,48.02,1.9,141.5,0.0,23,12,50.0
2015-12-09 23:30:00,48.92,1.6,145.2,0.0,23,12,50.54
2015-12-09 23:45:00,49.28,1.8,143.5,0.0,23,12,51.08
2015-12-10 23:00:00,40.64,0.2,279.6,0.0,23,12,40.28
2015-12-10 23:15:00,40.64,0.3,207.4,0.0,23,12,40.46
2015-12-10 23:30:00,40.28,0.2,146.0,0.0,23,12,40.1
2015-12-10 23:45:00,40.28,0.2,155.8,0.0,23,12,40.1
2015-12-11 23:00:00,52.88,1.4,232.3,0.0,23,12,52.52
2015-12-11 23:15:00,52.7,1.3,225.3,0.0,23,12,52.34
2015-12-11 23:30:00,52.7,1.4,232.6,0.0,23,12,52.34
2015-12-11 23:45:00,52.52,1.5,238.7,0.0,23,12,52.16
2015-12-12 23:00:00,51.26,0.7,228.6,0.0,23,12,49.64
2015-12-12 23:15:00,50.18,0.3,231.3,0.0,23,12,50.0
2015-12-12 23:30:00,50.18,0.2,232.4,0.0,23,12,50.72
2015-12-12 23:45:00,49.82,0.4,274.1,0.0,23,12,51.44
2015-12-13 23:00:00,51.62,1.6,103.6,0.0,23,12,51.26
2015-12-13 23:15:00,51.44,1.6,102.4,0.0,23,12,51.08
2015-12-13 23:30:00,51.44,1.9,104.3,0.0,23,12,51.08
2015-12-13 23:45:00,51.26,2.0,114.2,0.0,23,12,51.08
2015-12-14 23:00:00,61.16,3.3,203.4,0.0,23,12,61.16
2015-12-14 23:15:00,61.52,3.7,213.3,0.0,23,12,61.16
2015-12-14 23:30:00,61.7,4.1,218.4,0.0,23,12,60.8
2015-12-14 23:45:00,61.34,3.6,210.2,0.0,23,12,60.44
2015-12-15 23:00:00,50.36,2.6,343.6,0.0,23,12,48.02
2015-12-15 23:15:00,49.82,2.1,329.9,0.0,23,12,47.66
2015-12-15 23:30:00,49.1,2.0,325.8,0.0,23,12,47.3
2015-12-15 23:45:00,48.56,2.1,326.0,0.0,23,12,47.12
2015-12-16 23:00:00,44.78,2.7,132.7,0.0,23,12,44.78
2015-12-16 23:15:00,44.78,2.3,127.0,0.0,23,12,45.68
2015-12-16 23:30:00,44.6,1.4,102.8,0.0,23,12,46.04
2015-12-16 23:45:00,44.6,1.3,101.0,0.0,23,12,45.86
2015-12-17 23:00:00,53.96,1.4,285.4,0.0,23,12,53.6
2015-12-17 23:15:00,53.96,1.3,300.7,0.0,23,12,53.42
2015-12-17 23:30:00,53.96,2.0,295.1,0.0,23,12,53.42
2015-12-17 23:45:00,53.6,1.8,309.8,0.0,23,12,53.42
2015-12-18 23:00:00,38.84,2.1,323.4,0.0,23,12,38.3
2015-12-18 23:15:00,38.84,2.0,315.5,0.0,23,12,37.94
2015-12-18 23:30:00,38.84,2.3,310.5,0.0,23,12,37.04
2015-12-18 23:45:00,38.66,2.4,308.6,0.0,23,12,35.96
2015-12-19 23:00:00,36.32,3.6,302.7,0.0,23,12,35.24
2015-12-19 23:15:00,35.96,3.0,299.8,0.0,23,12,35.06
2015-12-19 23:30:00,35.6,3.5,298.7,0.0,23,12,35.06
2015-12-19 23:45:00,35.78,3.6,301.3,0.0,23,12,35.24
2015-12-20 23:00:00,25.7,0.2,327.5,0.0,23,12,26.24
2015-12-20 23:15:00,25.7,0.3,326.4,0.0,23,12,26.42
2015-12-20 23:30:00,25.7,0.3,328.4,0.0,23,12,26.42
2015-12-20 23:45:00,25.88,0.3,0.2,0.0,23,12,26.42
2015-12-21 23:00:00,54.5,2.6,228.5,0.0,23,12,54.32
2015-12-21 23:15:00,54.5,3.1,227.4,0.0,23,12,54.14
2015-12-21 23:30:00,54.5,2.9,224.8,0.0,23,12,54.14
2015-12-21 23:45:00,54.32,2.4,233.1,0.0,23,12,53.96
2015-12-22 23:00:00,51.98,1.0,249.6,0.0,23,12,53.42
2015-12-22 23:15:00,52.88,1.2,239.8,0.0,23,12,53.24
2015-12-22 23:30:00,53.24,1.2,245.5,0.0,23,12,52.88
2015-12-22 23:45:00,53.24,1.3,238.7,0.0,23,12,51.08
2015-12-23 23:00:00,62.96,2.7,187.9,0.0,23,12,62.6
2015-12-23 23:15:00,62.6,3.6,204.7,0.0,23,12,62.24
2015-12-23 23:30:00,62.6,3.0,195.2,0.0,23,12,62.24
2015-12-23 23:45:00,62.96,2.8,191.1,0.0,23,12,62.42
2015-12-24 23:00:00,57.38,0.8,207.8,0.0,23,12,56.84
2015-12-24 23:15:00,57.38,0.7,279.5,0.0,23,12,56.84
2015-12-24 23:30:00,56.84,0.4,269.4,0.0,23,12,56.66
2015-12-24 23:45:00,56.84,0.6,153.3,0.0,23,12,56.66
2015-12-25 23:00:00,54.14,0.6,263.5,0.0,23,12,53.6
2015-12-25 23:15:00,54.14,1.3,315.3,0.0,23,12,53.24
2015-12-25 23:30:00,54.68,1.6,329.0,0.0,23,12,53.06
2015-12-25 23:45:00,53.78,1.4,321.4,0.0,23,12,53.42
2015-12-26 23:00:00,47.66,1.0,75.8,0.0,23,12,48.38
2015-12-26 23:15:00,48.2,1.0,79.5,0.0,23,12,48.02
2015-12-26 23:30:00,48.38,1.4,93.4,0.0,23,12,48.02
2015-12-26 23:45:00,48.56,1.5,105.3,0.0,23,12,48.02
2015-12-27 23:00:00,47.84,3.3,323.0,0.0,23,12,45.32
2015-12-27 23:15:00,47.3,3.9,320.7,0.0,23,12,44.6
2015-12-27 23:30:00,46.58,2.9,327.3,0.0,23,12,43.88
2015-12-27 23:45:00,46.04,3.1,329.7,0.0,23,12,43.52
2015-12-28 23:00:00,32.9,3.1,88.4,0.0,23,12,33.26
2015-12-28 23:15:00,33.44,2.6,93.2,0.0,23,12,33.26
2015-12-28 23:30:00,33.62,2.2,86.5,0.0,23,12,33.08
2015-12-28 23:45:00,33.44,2.5,81.1,0.0,23,12,32.72
2015-12-29 23:00:00,37.04,1.4,351.7,0.0,23,12,36.68
2015-12-29 23:15:00,37.04,1.7,346.8,0.0,23,12,36.5
2015-12-29 23:30:00,36.86,1.2,340.6,0.0,23,12,36.5
2015-12-29 23:45:00,36.86,1.1,353.6,0.0,23,12,36.5
2015-12-30 23:00:00,48.38,3.2,136.4,0.0,23,12,48.02
2015-12-30 23:15:00,48.56,2.9,136.9,0.0,23,12,47.84
2015-12-30 23:30:00,48.74,1.3,124.7,0.0,23,12,47.48
2015-12-30 23:45:00,48.02,0.6,54.5,0.0,23,12,47.48
2015-12-31 23:00:00,41.18,2.7,291.5,0.0,23,12,39.2
2015-12-31 23:15:00,40.64,2.0,308.2,0.0,23,12,38.66
2015-12-31 23:30:00,40.28,2.0,308.3,0.0,23,12,38.84
2015-12-31 23:45:00,39.74,1.9,303.0,0.0,23,12,39.02
2016-12-01 23:00:00,41.9,1.9,283.8,0.0,23,12,40.46
2016-12-01 23:15:00,41.72,2.2,280.2,0.0,23,12,40.82
2016-12-01 23:30:00,41.36,2.0,273.4,0.0,23,12,40.28
2016-12-01 23:45:00,40.82,1.7,265.6,0.0,23,12,39.74
2016-12-02 23:00:00,42.8,3.4,293.4,0.0,23,12,43.16
2016-12-02 23:15:00,42.62,3.7,291.9,0.0,23,12,42.98
2016-12-02 23:30:00,42.62,3.7,290.7,0.0,23,12,42.8
2016-12-02 23:45:00,42.98,4.0,287.1,0.0,23,12,42.98
2016-12-03 23:00:00,39.74,1.7,317.6,0.0,23,12,38.84
2016-12-03 23:15:00,39.74,2.4,319.3,0.0,23,12,38.3
2016-12-03 23:30:00,39.56,2.5,323.8,0.0,23,12,38.12
2016-12-03 23:45:00,39.38,2.2,312.0,0.0,23,12,37.58
2016-12-04 23:00:00,29.3,0.5,296.0,0.0,23,12,29.66
2016-12-04 23:15:00,29.48,0.5,298.2,0.0,23,12,30.56
2016-12-04 23:30:00,29.66,0.5,279.5,0.0,23,12,30.74
2016-12-04 23:45:00,29.48,0.2,270.9,0.0,23,12,31.1
2016-12-05 23:00:00,30.92,0.4,268.7,0.0,23,12,30.2
2016-12-05 23:15:00,30.74,0.6,311.2,0.0,23,12,29.84
2016-12-05 23:30:00,30.2,0.5,286.4,0.0,23,12,29.84
2016-12-05 23:45:00,29.84,0.6,159.8,0.0,23,12,29.84
2016-12-06 23:00:00,39.38,1.8,77.9,0.0,23,12,39.2
2016-12-06 23:15:00,39.38,1.9,79.1,0.0,23,12,39.2
2016-12-06 23:30:00,39.38,2.1,66.2,0.0,23,12,39.2
2016-12-06 23:45:00,39.2,1.9,69.8,0.0,23,12,39.2
2016-12-07 23:00:00,32.9,0.3,255.7,0.0,23,12,32.0
2016-12-07 23:15:00,32.72,0.2,231.5,0.0,23,12,31.82
2016-12-07 23:30:00,32.54,0.2,231.5,0.0,23,12,31.64
2016-12-07 23:45:00,32.0,0.3,234.4,0.0,23,12,31.28
2016-12-08 23:00:00,35.6,3.7,297.6,0.0,23,12,34.88
2016-12-08 23:15:00,35.06,2.5,289.9,0.0,23,12,34.7
2016-12-08 23:30:00,34.88,2.3,294.3,0.0,23,12,34.34
2016-12-08 23:45:00,34.7,2.5,294.2,0.0,23,12,33.62
2016-12-09 23:00:00,27.86,2.2,297.8,0.0,23,12,27.32
2016-12-09 23:15:00,27.86,2.7,312.7,0.0,23,12,27.14
2016-12-09 23:30:00,27.68,2.2,308.0,0.0,23,12,26.96
2016-12-09 23:45:00,27.68,2.1,307.7,0.0,23,12,27.32
2016-12-10 23:00:00,21.92,0.5,223.1,0.0,23,12,21.56
2016-12-10 23:15:00,21.38,0.3,256.0,0.0,23,12,21.74
2016-12-10 23:30:00,20.84,0.5,255.1,0.0,23,12,21.56
2016-12-10 23:45:00,21.2,0.6,263.8,0.0,23,12,21.2
2016-12-11 23:00:00,29.84,0.7,57.6,0.0,23,12,30.02
2016-12-11 23:15:00,30.02,0.7,60.8,0.0,23,12,30.38
2016-12-11 23:30:00,30.02,0.9,66.4,0.0,23,12,30.38
2016-12-11 23:45:00,30.02,0.9,60.5,0.0,23,12,30.56
2016-12-12 23:00:00,37.94,2.2,276.2,0.0,23,12,37.22
2016-12-12 23:15:00,38.12,2.3,278.3,0.0,23,12,37.58
2016-12-12 23:30:00,37.94,2.1,285.4,0.0,23,12,37.04
2016-12-12 23:45:00,37.4,2.1,281.1,0.0,23,12,36.68
2016-12-13 23:00:00,33.26,0.5,274.0,0.0,23,12,33.62
2016-12-13 23:15:00,33.44,0.3,4.3,0.0,23,12,33.8
2016-12-13 23:30:00,33.62,0.6,317.6,0.0,23,12,33.98
2016-12-13 23:45:00,33.62,0.5,263.1,0.0,23,12,33.98
2016-12-14 23:00:00,32.54,2.2,272.5,0.0,23,12,31.1
2016-12-14 23:15:00,32.0,1.4,260.4,0.0,23,12,30.56
2016-12-14 23:30:00,31.64,1.3,243.9,0.0,23,12,30.2
2016-12-14 23:45:00,31.46,1.3,244.2,0.0,23,12,30.38
2016-12-15 23:00:00,19.4,3.3,279.0,0.0,23,12,19.76
2016-12-15 23:15:00,19.22,3.3,282.5,0.0,23,12,19.58
2016-12-15 23:30:00,19.4,3.6,287.0,0.0,23,12,19.4
2016-12-15 23:45:00,19.58,3.9,284.9,0.0,23,12,19.4
2016-12-16 23:00:00,20.66,0.2,275.0,0.0,23,12,21.56
2016-12-16 23:15:00,21.02,0.2,275.1,0.0,23,12,21.74
2016-12-16 23:30:00,21.2,0.2,275.2,0.0,23,12,21.92
2016-12-16 23:45:00,21.38,0.2,280.2,0.0,23,12,21.92
2016-12-17 23:00:00,39.2,0.9,269.1,0.0,23,12,36.86
2016-12-17 23:15:00,39.92,1.2,215.7,0.0,23,12,35.42
2016-12-17 23:30:00,40.46,1.0,208.9,0.0,23,12,36.5
2016-12-17 23:45:00,39.92,0.7,206.4,0.0,23,12,37.22
2016-12-18 23:00:00,32.54,1.8,334.4,0.0,23,12,31.28
2016-12-18 23:15:00,32.54,2.3,328.3,0.0,23,12,31.1
2016-12-18 23:30:00,32.36,2.7,321.4,0.0,23,12,30.56
2016-12-18 23:45:00,31.82,2.0,322.3,0.0,23,12,30.02
2016-12-19 23:00:00,24.26,1.0,324.9,0.0,23,12,23.36
2016-12-19 23:15:00,24.08,0.9,318.2,0.0,23,12,22.82
2016-12-19 23:30:00,23.72,0.9,323.1,0.0,23,12,22.28
2016-12-19 23:45:00,23.36,0.8,320.3,0.0,23,12,21.74
2016-12-20 23:00:00,27.32,0.7,248.7,0.0,23,12,26.42
2016-12-20 23:15:00,27.32,0.7,268.7,0.0,23,12,27.14
2016-12-20 23:30:00,27.14,0.8,246.4,0.0,23,12,26.24
2016-12-20 23:45:00,26.42,0.6,237.6,0.0,23,12,26.6
2016-12-21 23:00:00,26.78,0.3,46.4,0.0,23,12,28.04
2016-12-21 23:15:00,26.6,0.4,333.7,0.0,23,12,28.4
2016-12-21 23:30:00,26.96,0.3,8.2,0.0,23,12,28.4
2016-12-21 23:45:00,27.5,0.3,68.2,0.0,23,12,28.22
2016-12-22 23:00:00,36.68,1.7,304.3,0.0,23,12,35.78
2016-12-22 23:15:00,36.86,2.1,303.6,0.0,23,12,35.06
2016-12-22 23:30:00,36.68,1.8,304.7,0.0,23,12,34.16
2016-12-22 23:45:00,36.5,1.5,305.0,0.0,23,12,32.54
2016-12-23 23:00:00,34.7,1.0,195.4,0.0,23,12,36.14
2016-12-23 23:15:00,34.88,1.0,222.8,0.0,23,12,36.32
2016-12-23 23:30:00,36.14,0.9,178.2,0.0,23,12,36.14
2016-12-23 23:45:00,35.6,1.0,199.9,0.0,23,12,35.96
2016-12-24 23:00:00,31.82,0.6,309.5,0.0,23,12,30.38
2016-12-24 23:15:00,31.46,0.4,261.7,0.0,23,12,30.02
2016-12-24 23:30:00,30.74,0.3,259.0,0.0,23,12,29.84
2016-12-24 23:45:00,30.56,0.3,266.0,0.0,23,12,29.66
2016-12-25 23:00:00,30.38,0.7,34.6,0.0,23,12,29.66
2016-12-25 23:15:00,30.56,0.9,14.5,0.0,23,12,29.66
2016-12-25 23:30:00,30.38,0.9,20.4,0.0,23,12,29.12
2016-12-25 23:45:00,30.2,0.9,21.0,0.0,23,12,28.76
2016-12-26 23:00:00,51.44,3.3,220.9,0.0,23,12,51.62
2016-12-26 23:15:00,51.26,3.5,218.9,0.0,23,12,51.44
2016-12-26 23:30:00,51.44,3.8,223.2,0.0,23,12,50.9
2016-12-26 23:45:00,51.44,2.8,220.5,0.0,23,12,50.36
2016-12-27 23:00:00,38.3,1.8,322.8,0.0,23,12,35.96
2016-12-27 23:15:00,38.12,1.5,325.8,0.0,23,12,33.98
2016-12-27 23:30:00,37.22,1.2,317.2,0.0,23,12,32.72
2016-12-27 23:45:00,36.68,1.5,313.5,0.0,23,12,31.46
2016-12-28 23:00:00,24.08,0.4,342.1,0.0,23,12,23.0
2016-12-28 23:15:00,23.36,0.4,325.7,0.0,23,12,22.28
2016-12-28 23:30:00,23.0,0.5,275.0,0.0,23,12,22.28
2016-12-28 23:45:00,22.82,0.6,269.6,0.0,23,12,22.1
2016-12-29 23:00:00,35.24,2.2,271.8,0.0,23,12,35.06
2016-12-29 23:15:00,35.24,2.9,271.0,0.0,23,12,35.06
2016-12-29 23:30:00,35.42,2.3,275.8,0.0,23,12,34.88
2016-12-29 23:45:00,35.24,2.7,274.3,0.0,23,12,34.7
2016-12-30 23:00:00,31.64,2.2,283.4,0.0,23,12,32.18
2016-12-30 23:15:00,31.82,2.2,284.5,0.0,23,12,32.9
2016-12-30 23:30:00,32.0,2.5,282.3,0.0,23,12,32.72
2016-12-30 23:45:00,32.36,2.8,280.3,0.0,23,12,32.36
2016-12-31 23:00:00,42.8,3.3,227.9,0.0,23,12,42.44
2016-12-31 23:15:00,42.44,2.8,217.6,0.0,23,12,42.44
2016-12-31 23:30:00,41.9,2.8,223.3,0.0,23,12,42.44
2016-12-31 23:45:00,42.26,3.0,210.1,0.0,23,12,42.62
2017-12-01 23:00:00,40.1,1.0,326.4,-4.4,23,12,39.2
2017-12-01 23:15:00,39.74,0.9,333.4,-4.4,23,12,37.76
2017-12-01 23:30:00,39.74,0.9,331.5,-4.3,23,12,36.32
2017-12-01 23:45:00,40.1,1.1,341.2,-4.4,23,12,34.16
2017-12-02 23:00:00,27.68,0.6,307.3,-4.2,23,12,29.66
2017-12-02 23:15:00,27.68,0.4,329.0,-4.0,23,12,30.02
2017-12-02 23:30:00,28.04,0.4,328.1,-3.8,23,12,30.02
2017-12-02 23:45:00,29.12,0.5,284.7,-4.0,23,12,30.02
2017-12-03 23:00:00,36.5,0.4,334.6,-4.2,23,12,34.88
2017-12-03 23:15:00,36.14,0.4,333.4,-4.3,23,12,34.34
2017-12-03 23:30:00,35.78,0.3,316.5,-4.3,23,12,33.8
2017-12-03 23:45:00,35.24,0.4,316.2,-4.3,23,12,33.26
2017-12-04 23:00:00,33.8,0.4,39.0,-4.2,23,12,35.24
2017-12-04 23:15:00,34.16,0.4,59.5,-3.8,23,12,35.06
2017-12-04 23:30:00,34.88,0.4,62.9,-3.9,23,12,34.88
2017-12-04 23:45:00,35.24,0.4,61.0,-3.5,23,12,35.24
2017-12-05 23:00:00,57.92,3.5,221.4,-2.4,23,12,57.56
2017-12-05 23:15:00,57.92,3.6,214.5,-2.1,23,12,57.38
2017-12-05 23:30:00,57.92,3.2,217.1,-2.3,23,12,56.66
2017-12-05 23:45:00,57.74,3.4,217.3,-2.4,23,12,56.48
2017-12-06 23:00:00,36.32,0.8,242.7,-4.2,23,12,36.68
2017-12-06 23:15:00,36.14,0.9,261.6,-3.8,23,12,36.14
2017-12-06 23:30:00,36.5,1.3,241.5,-3.8,23,12,35.96
2017-12-06 23:45:00,36.68,1.1,230.5,-3.6,23,12,35.78
2017-12-07 23:00:00,39.56,1.9,278.2,-3.6,23,12,36.14
2017-12-07 23:15:00,39.2,1.5,273.2,-3.9,23,12,36.86
2017-12-07 23:30:00,38.12,1.1,266.8,-4.0,23,12,35.78
2017-12-07 23:45:00,36.32,0.8,267.9,-4.1,23,12,34.34
2017-12-08 23:00:00,34.52,0.8,284.6,-3.8,23,12,34.88
2017-12-08 23:15:00,34.52,1.1,280.8,-3.5,23,12,34.88
2017-12-08 23:30:00,34.7,1.1,295.7,-3.3,23,12,34.7
2017-12-08 23:45:00,34.88,1.1,285.6,-3.2,23,12,34.52
2017-12-09 23:00:00,31.64,1.4,304.1,-2.8,23,12,31.46
2017-12-09 23:15:00,31.64,1.4,301.2,-2.7,23,12,31.46
2017-12-09 23:30:00,31.64,1.5,308.5,-2.6,23,12,31.46
2017-12-09 23:45:00,31.46,1.6,301.7,-2.7,23,12,31.46
2017-12-10 23:00:00,33.62,1.3,241.7,-3.6,23,12,33.62
2017-12-10 23:15:00,33.62,1.7,238.4,-3.8,23,12,33.62
2017-12-10 23:30:00,33.8,1.7,228.0,-3.5,23,12,33.8
2017-12-10 23:45:00,33.62,1.5,228.1,-3.6,23,12,33.98
2017-12-11 23:00:00,28.94,0.3,290.3,-4.5,23,12,29.12
2017-12-11 23:15:00,28.94,0.5,304.1,-4.1,23,12,29.12
2017-12-11 23:30:00,29.12,0.4,16.7,-4.1,23,12,29.3
2017-12-11 23:45:00,28.94,0.3,343.0,-4.0,23,12,29.48
2017-12-12 23:00:00,33.26,3.1,302.9,-2.8,23,12,32.0
2017-12-12 23:15:00,33.08,3.5,310.0,-2.9,23,12,31.64
2017-12-12 23:30:00,32.9,3.0,305.3,-3.0,23,12,31.1
2017-12-12 23:45:00,32.54,3.5,294.1,-2.9,23,12,30.56
2017-12-13 23:00:00,25.88,2.1,266.9,-2.7,23,12,25.88
2017-12-13 23:15:00,25.88,1.9,257.8,-2.8,23,12,26.06
2017-12-13 23:30:00,26.06,2.1,259.1,-2.9,23,12,25.88
2017-12-13 23:45:00,25.88,1.9,258.9,-2.9,23,12,25.52
2017-12-14 23:00:00,21.38,3.0,297.7,-3.3,23,12,20.66
2017-12-14 23:15:00,21.2,2.9,304.4,-3.5,23,12,20.12
2017-12-14 23:30:00,21.02,2.7,301.3,-3.5,23,12,19.76
2017-12-14 23:45:00,20.84,3.3,300.7,-3.5,23,12,19.4
2017-12-15 23:00:00,23.72,1.9,277.9,-4.0,23,12,21.92
2017-12-15 23:15:00,23.36,2.4,272.8,-4.0,23,12,21.56
2017-12-15 23:30:00,23.0,2.0,268.6,-3.8,23,12,21.2
2017-12-15 23:45:00,22.46,1.8,272.4,-4.0,23,12,20.84
2017-12-16 23:00:00,32.54,1.7,352.5,-3.6,23,12,30.56
2017-12-16 23:15:00,32.0,1.4,355.8,-3.7,23,12,30.38
2017-12-16 23:30:00,31.46,1.3,358.2,-3.8,23,12,30.2
2017-12-16 23:45:00,31.1,1.4,5.8,-3.7,23,12,30.02
2017-12-17 23:00:00,30.74,1.1,108.4,-3.8,23,12,30.38
2017-12-17 23:15:00,30.74,1.2,92.2,-3.5,23,12,30.38
2017-12-17 23:30:00,30.56,1.1,99.3,-3.3,23,12,30.38
2017-12-17 23:45:00,30.38,1.3,92.8,-3.3,23,12,30.38
2017-12-18 23:00:00,41.9,1.5,265.2,-3.2,23,12,41.54
2017-12-18 23:15:00,42.08,1.5,263.8,-3.7,23,12,41.72
2017-12-18 23:30:00,40.82,1.3,252.6,-3.8,23,12,41.9
2017-12-18 23:45:00,41.18,1.3,259.6,-3.4,23,12,42.08
2017-12-19 23:00:00,48.38,3.3,241.9,-3.9,23,12,48.56
2017-12-19 23:15:00,48.56,3.3,237.1,-3.9,23,12,48.56
2017-12-19 23:30:00,48.38,2.6,241.8,-3.9,23,12,48.74
2017-12-19 23:45:00,48.56,2.9,252.1,-3.8,23,12,48.74
2017-12-20 23:00:00,32.9,1.8,318.0,-4.2,23,12,32.0
2017-12-20 23:15:00,32.72,1.2,327.9,-4.1,23,12,31.64
2017-12-20 23:30:00,32.36,1.3,336.0,-4.3,23,12,30.74
2017-12-20 23:45:00,32.18,1.1,319.2,-4.4,23,12,28.04
2017-12-21 23:00:00,25.16,0.6,355.7,-4.8,23,12,25.34
2017-12-21 23:15:00,25.16,0.6,0.3,-4.4,23,12,24.98
2017-12-21 23:30:00,25.88,0.6,41.4,-4.6,23,12,24.98
2017-12-21 23:45:00,26.06,0.4,349.4,-4.8,23,12,25.34
2017-12-22 23:00:00,33.8,1.3,5.8,-3.6,23,12,33.62
2017-12-22 23:15:00,33.62,1.2,354.1,-3.5,23,12,33.62
2017-12-22 23:30:00,33.62,1.0,340.7,-3.6,23,12,33.62
2017-12-22 23:45:00,33.62,1.3,34.3,-3.7,23,12,33.8
2017-12-23 23:00:00,43.16,2.0,318.8,-3.4,23,12,41.36
2017-12-23 23:15:00,42.62,2.3,313.5,-3.9,23,12,41.0
2017-12-23 23:30:00,42.08,2.1,320.3,-3.9,23,12,40.64
2017-12-23 23:45:00,41.36,2.4,319.5,-4.0,23,12,40.46
2017-12-24 23:00:00,33.98,1.9,66.6,-3.3,23,12,34.34
2017-12-24 23:15:00,33.98,2.0,66.3,-3.1,23,12,34.88
2017-12-24 23:30:00,33.98,1.7,56.6,-3.1,23,12,35.24
2017-12-24 23:45:00,34.16,1.3,65.8,-3.1,23,12,35.6
2017-12-25 23:00:00,27.5,2.5,269.3,-3.2,23,12,27.32
2017-12-25 23:15:00,27.5,3.0,284.7,-3.1,23,12,27.32
2017-12-25 23:30:00,27.5,2.8,273.7,-3.1,23,12,27.14
2017-12-25 23:45:00,27.5,2.9,271.4,-3.1,23,12,26.96
2017-12-26 23:00:00,15.26,0.9,217.1,-4.7,23,12,14.54
2017-12-26 23:15:00,14.9,0.6,255.3,-4.6,23,12,14.36
2017-12-26 23:30:00,14.54,0.9,236.5,-4.7,23,12,13.82
2017-12-26 23:45:00,14.54,0.8,242.2,-4.6,23,12,14.0
2017-12-27 23:00:00,16.88,2.9,300.0,-3.4,23,12,15.98
2017-12-27 23:15:00,16.52,2.7,298.9,-3.3,23,12,15.8
2017-12-27 23:30:00,16.34,2.3,300.2,-3.4,23,12,15.62
