time,temp,wind_spd,wind_dir,solar,hour,month,target_temp
2016-02-01 20:00:00,44.96,1.3,15.0,0.0,20,2,45.32
2016-02-01 20:15:00,45.68,1.9,354.5,0.0,20,2,44.78
2016-02-01 20:30:00,45.5,1.5,340.5,0.0,20,2,44.24
2016-02-01 20:45:00,45.32,1.5,356.4,0.0,20,2,43.7
2016-02-02 20:00:00,33.26,0.2,179.4,0.0,20,2,31.1
2016-02-02 20:15:00,32.54,0.5,279.8,0.0,20,2,30.38
2016-02-02 20:30:00,31.64,0.3,287.4,0.0,20,2,30.56
2016-02-02 20:45:00,31.28,0.4,280.1,0.0,20,2,29.84
2016-02-03 20:00:00,54.68,3.1,182.7,0.0,20,2,52.34
2016-02-03 20:15:00,53.96,2.8,181.6,0.0,20,2,53.06
2016-02-03 20:30:00,53.06,2.0,185.4,0.0,20,2,53.42
2016-02-03 20:45:00,52.52,2.3,167.8,0.0,20,2,55.04
2016-02-04 20:00:00,42.44,0.9,1.2,0.0,20,2,42.26
2016-02-04 20:15:00,42.08,0.9,17.3,0.0,20,2,42.44
2016-02-04 20:30:00,41.9,1.0,3.9,0.0,20,2,42.62
2016-02-04 20:45:00,42.08,1.2,17.0,0.0,20,2,41.0
2016-02-05 20:00:00,28.4,1.6,296.5,0.0,20,2,28.22
2016-02-05 20:15:00,28.4,1.8,295.4,0.0,20,2,26.6
2016-02-05 20:30:00,28.4,1.7,298.0,0.0,20,2,26.96
2016-02-05 20:45:00,27.68,1.4,305.0,0.0,20,2,26.6
2016-02-06 20:00:00,27.14,0.5,179.1,0.0,20,2,26.42
2016-02-06 20:15:00,26.96,0.3,195.0,0.0,20,2,26.24
2016-02-06 20:30:00,26.6,0.5,155.8,0.0,20,2,26.06
2016-02-06 20:45:00,26.42,0.3,150.2,0.0,20,2,25.88
2016-02-07 20:00:00,33.44,0.9,82.6,0.0,20,2,32.0
2016-02-07 20:15:00,33.08,0.8,53.8,0.0,20,2,32.9
2016-02-07 20:30:00,33.26,0.6,59.7,0.0,20,2,33.8
2016-02-07 20:45:00,32.54,0.8,29.2,0.0,20,2,34.52
2016-02-08 20:00:00,24.62,1.0,12.0,0.0,20,2,24.44
2016-02-08 20:15:00,24.62,1.2,25.7,0.0,20,2,24.44
2016-02-08 20:30:00,24.62,1.3,13.8,0.0,20,2,24.44
2016-02-08 20:45:00,24.44,1.0,12.9,0.0,20,2,24.62
2016-02-09 20:00:00,25.7,0.4,285.8,0.0,20,2,25.88
2016-02-09 20:15:00,25.7,0.4,285.7,0.0,20,2,26.06
2016-02-09 20:30:00,25.7,0.4,285.8,0.0,20,2,26.06
2016-02-09 20:45:00,25.88,0.4,285.8,0.0,20,2,26.06
2016-02-10 20:00:00,27.86,0.6,263.2,0.0,20,2,29.12
2016-02-10 20:15:00,28.58,1.2,272.6,0.0,20,2,29.12
2016-02-10 20:30:00,29.48,1.2,274.6,0.0,20,2,29.12
2016-02-10 20:45:00,29.3,1.4,248.4,0.0,20,2,29.12
2016-02-11 20:00:00,18.68,4.7,293.1,0.0,20,2,17.42
2016-02-11 20:15:00,18.32,4.9,298.1,0.0,20,2,17.06
2016-02-11 20:30:00,18.14,4.4,300.8,0.0,20,2,16.7
2016-02-11 20:45:00,17.6,4.8,305.3,0.0,20,2,16.52
2016-02-12 20:00:00,19.94,0.5,331.3,0.0,20,2,19.94
2016-02-12 20:15:00,20.12,0.5,329.7,0.0,20,2,19.94
2016-02-12 20:30:00,19.94,0.5,330.1,0.0,20,2,19.58
2016-02-12 20:45:00,20.12,0.4,334.9,0.0,20,2,19.58
2016-02-13 20:00:00,4.28,4.5,292.3,0.0,20,2,3.02
2016-02-13 20:15:00,4.1,5.0,298.5,0.0,20,2,2.66
2016-02-13 20:30:00,3.74,4.4,299.8,0.0,20,2,2.48
2016-02-13 20:45:00,3.38,4.1,306.5,0.0,20,2,2.3
2016-02-14 20:00:00,0.68,0.4,181.5,0.0,20,2,-2.38
2016-02-14 20:15:00,-0.4,0.5,229.5,0.0,20,2,-2.74
2016-02-14 20:30:00,-0.4,0.4,254.8,0.0,20,2,-3.64
2016-02-14 20:45:00,-1.66,0.3,261.5,0.0,20,2,-3.46
2016-02-15 20:00:00,36.86,1.4,116.4,0.0,20,2,39.74
2016-02-15 20:15:00,37.76,1.5,110.4,0.0,20,2,40.28
2016-02-15 20:30:00,38.3,1.7,120.1,0.0,20,2,41.54
2016-02-15 20:45:00,38.84,2.2,116.8,0.0,20,2,41.9
2016-02-16 20:00:00,43.7,1.8,228.5,0.0,20,2,42.98
2016-02-16 20:15:00,43.52,2.1,234.1,0.0,20,2,41.9
2016-02-16 20:30:00,43.7,2.2,245.2,0.0,20,2,41.18
2016-02-16 20:45:00,43.34,1.7,237.3,0.0,20,2,40.64
2016-02-17 20:00:00,35.24,3.2,299.3,0.0,20,2,34.7
2016-02-17 20:15:00,35.24,2.9,301.7,0.0,20,2,34.88
