time,temp,wind_spd,wind_dir,solar,hour,month,target_temp
2015-07-01 20:00:00,72.68,0.7,197.6,0.0,20,7,70.16
2015-07-01 20:15:00,71.96,0.3,265.9,0.0,20,7,69.44
2015-07-01 20:30:00,71.06,0.3,252.4,0.0,20,7,69.08
2015-07-01 20:45:00,70.7,0.4,274.6,0.0,20,7,68.54
2015-07-02 20:00:00,66.2,0.2,315.5,0.0,20,7,65.3
2015-07-02 20:15:00,66.02,0.3,291.5,0.0,20,7,65.3
2015-07-02 20:30:00,65.66,0.2,314.3,0.0,20,7,65.12
2015-07-02 20:45:00,65.48,0.2,302.3,0.0,20,7,65.12
2015-07-03 20:00:00,65.3,0.4,190.4,0.0,20,7,63.86
2015-07-03 20:15:00,65.12,0.4,174.0,0.0,20,7,64.22
2015-07-03 20:30:00,65.12,0.5,195.2,0.0,20,7,64.22
2015-07-03 20:45:00,64.4,0.2,166.5,0.0,20,7,64.22
2015-07-04 20:00:00,64.22,0.1,299.9,0.0,20,7,62.6
2015-07-04 20:15:00,64.22,0.2,243.0,0.0,20,7,62.06
2015-07-04 20:30:00,64.04,0.1,267.2,0.0,20,7,61.34
2015-07-04 20:45:00,63.5,0.1,271.4,0.0,20,7,60.98
2015-07-05 20:00:00,70.52,1.3,224.3,0.0,20,7,69.26
2015-07-05 20:15:00,70.16,0.9,237.0,0.0,20,7,69.08
2015-07-05 20:30:00,69.98,1.1,220.9,0.0,20,7,68.54
2015-07-05 20:45:00,69.62,0.9,228.9,0.0,20,7,67.64
2015-07-06 20:00:00,71.24,1.4,148.4,0.0,20,7,71.6
2015-07-06 20:15:00,71.06,1.3,152.7,0.0,20,7,72.14
2015-07-06 20:30:00,70.88,0.9,162.7,0.0,20,7,72.5
2015-07-06 20:45:00,71.06,0.8,153.2,0.0,20,7,72.86
2015-07-07 20:00:00,74.84,1.5,200.7,0.0,20,7,74.66
2015-07-07 20:15:00,74.84,1.4,196.4,0.0,20,7,74.66
2015-07-07 20:30:00,74.66,1.3,187.2,0.0,20,7,75.02
2015-07-07 20:45:00,74.66,1.7,184.9,0.0,20,7,74.84
2015-07-08 20:00:00,73.94,0.4,240.5,0.0,20,7,73.94
2015-07-08 20:15:00,73.94,0.4,190.5,0.0,20,7,73.22
2015-07-08 20:30:00,74.12,1.0,186.8,0.0,20,7,72.68
2015-07-08 20:45:00,74.3,0.8,166.6,0.0,20,7,72.32
2015-07-09 20:00:00,67.28,0.7,122.8,0.0,20,7,66.92
2015-07-09 20:15:00,67.64,1.6,139.4,0.0,20,7,67.1
2015-07-09 20:30:00,67.64,1.3,133.8,0.0,20,7,67.28
2015-07-09 20:45:00,67.28,1.4,146.9,0.0,20,7,67.82
2015-07-10 20:00:00,67.82,0.3,243.0,0.0,20,7,64.76
2015-07-10 20:15:00,67.1,0.4,275.7,0.0,20,7,64.22
2015-07-10 20:30:00,66.02,0.5,284.9,0.0,20,7,63.68
2015-07-10 20:45:00,65.3,0.4,284.9,0.0,20,7,63.32
2015-07-11 20:00:00,70.88,0.4,200.4,0.0,20,7,68.0
2015-07-11 20:15:00,70.16,0.2,192.2,0.0,20,7,67.46
2015-07-11 20:30:00,69.44,0.4,196.2,0.0,20,7,67.46
2015-07-11 20:45:00,68.72,0.1,235.2,0.0,20,7,67.1
2015-07-12 20:00:00,74.12,0.8,222.8,0.0,20,7,73.04
2015-07-12 20:15:00,73.58,0.8,228.1,0.0,20,7,72.14
2015-07-12 20:30:00,73.76,0.9,232.9,0.0,20,7,71.78
2015-07-12 20:45:00,73.4,0.7,244.9,0.0,20,7,72.32
2015-07-13 20:00:00,70.7,0.6,154.4,0.0,20,7,69.8
2015-07-13 20:15:00,70.52,0.8,143.2,0.0,20,7,69.8
2015-07-13 20:30:00,70.34,0.7,145.4,0.0,20,7,69.8
2015-07-13 20:45:00,69.8,0.5,158.9,0.0,20,7,70.34
2015-07-14 20:00:00,74.3,1.0,168.0,0.0,20,7,74.12
2015-07-14 20:15:00,74.3,1.2,156.8,0.0,20,7,74.3
2015-07-14 20:30:00,74.12,1.4,184.3,0.0,20,7,74.3
2015-07-14 20:45:00,74.12,1.2,188.1,0.0,20,7,74.3
2015-07-15 20:00:00,73.58,1.3,333.4,0.0,20,7,73.4
2015-07-15 20:15:00,73.22,1.4,329.2,0.0,20,7,73.76
2015-07-15 20:30:00,73.04,1.4,337.9,0.0,20,7,73.58
2015-07-15 20:45:00,73.04,1.3,328.6,0.0,20,7,73.4
2015-07-16 20:00:00,64.76,0.8,169.0,0.0,20,7,61.16
2015-07-16 20:15:00,64.22,0.5,174.0,0.0,20,7,60.98
2015-07-16 20:30:00,62.78,0.3,199.2,0.0,20,7,60.44
2015-07-16 20:45:00,61.88,0.3,218.7,0.0,20,7,59.9
2015-07-17 20:00:00,68.72,1.3,172.4,0.0,20,7,69.08
2015-07-17 20:15:00,68.9,1.2,164.5,0.0,20,7,69.26
2015-07-17 20:30:00,69.08,1.2,174.6,0.0,20,7,69.44
2015-07-17 20:45:00,69.08,1.1,165.6,0.0,20,7,69.26
2015-07-18 20:00:00,73.04,1.1,203.7,0.0,20,7,73.76
2015-07-18 20:15:00,73.4,1.4,195.4,0.0,20,7,73.94
2015-07-18 20:30:00,73.76,1.5,225.0,0.0,20,7,74.12
2015-07-18 20:45:00,73.76,1.5,223.1,0.0,20,7,74.3
2015-07-19 20:00:00,78.26,1.7,223.3,0.0,20,7,77.36
2015-07-19 20:15:00,77.9,1.5,218.5,0.0,20,7,77.36
2015-07-19 20:30:00,77.9,1.4,234.1,0.0,20,7,77.18
2015-07-19 20:45:00,77.54,1.6,232.7,0.0,20,7,77.0
2015-07-20 20:00:00,79.34,0.6,257.0,0.0,20,7,79.34
2015-07-20 20:15:00,78.98,0.5,235.0,0.0,20,7,79.16
2015-07-20 20:30:00,78.8,0.5,224.6,0.0,20,7,78.98
2015-07-20 20:45:00,79.34,0.8,231.3,0.0,20,7,78.62
2015-07-21 20:00:00,78.26,1.1,256.8,0.0,20,7,74.84
2015-07-21 20:15:00,78.08,0.7,290.4,0.0,20,7,73.94
2015-07-21 20:30:00,78.08,1.2,297.0,0.0,20,7,74.12
2015-07-21 20:45:00,77.9,1.0,310.1,0.0,20,7,74.12
2015-07-22 20:00:00,72.86,1.1,278.5,0.0,20,7,68.36
2015-07-22 20:15:00,72.14,1.2,278.7,0.0,20,7,67.28
2015-07-22 20:30:00,70.52,0.6,257.4,0.0,20,7,66.38
2015-07-22 20:45:00,69.08,0.8,268.9,0.0,20,7,65.48
2015-07-23 20:00:00,71.06,1.1,219.8,0.0,20,7,67.46
2015-07-23 20:15:00,70.52,0.6,219.3,0.0,20,7,66.92
2015-07-23 20:30:00,69.8,0.7,231.5,0.0,20,7,66.56
2015-07-23 20:45:00,68.9,0.4,218.3,0.0,20,7,66.2
2015-07-24 20:00:00,68.9,0.3,197.0,0.0,20,7,67.1
2015-07-24 20:15:00,68.0,0.1,224.2,0.0,20,7,66.92
