time,temp,wind_spd,wind_dir,solar,hour,month,target_temp
2015-07-01 09:00:00,72.5,2.2,233.4,649.1,9,7,75.38
2015-07-01 09:15:00,73.4,2.4,226.0,727.5,9,7,75.02
2015-07-01 09:30:00,74.66,2.2,224.2,748.1,9,7,75.02
2015-07-01 09:45:00,75.2,2.4,216.6,751.3,9,7,75.92
2015-07-02 09:00:00,72.68,1.1,313.8,474.0,9,7,72.68
2015-07-02 09:15:00,72.86,1.1,308.2,434.1,9,7,73.04
2015-07-02 09:30:00,72.86,1.0,335.2,370.7,9,7,73.04
2015-07-02 09:45:00,72.5,1.1,312.6,347.5,9,7,74.48
2015-07-03 09:00:00,69.44,1.5,322.5,754.0,9,7,70.52
2015-07-03 09:15:00,69.8,1.8,345.6,788.1,9,7,71.24
2015-07-03 09:30:00,70.16,1.6,349.2,821.0,9,7,71.96
2015-07-03 09:45:00,70.34,1.7,349.1,852.0,9,7,72.68
2015-07-04 09:00:00,69.62,1.3,90.1,272.6,9,7,71.6
2015-07-04 09:15:00,69.98,1.7,92.0,333.4,9,7,72.5
2015-07-04 09:30:00,70.52,1.6,90.0,333.8,9,7,73.04
2015-07-04 09:45:00,71.24,1.7,96.2,455.1,9,7,74.12
2015-07-05 09:00:00,74.3,1.7,301.2,688.3,9,7,76.28
2015-07-05 09:15:00,74.84,1.9,302.0,679.1,9,7,76.46
2015-07-05 09:30:00,75.2,1.6,315.2,697.8,9,7,77.0
2015-07-05 09:45:00,75.92,1.8,258.3,757.8,9,7,77.18
2015-07-06 09:00:00,76.1,1.1,230.5,632.5,9,7,78.98
2015-07-06 09:15:00,77.72,1.3,189.9,692.2,9,7,79.16
2015-07-06 09:30:00,78.8,1.7,181.8,698.9,9,7,78.98
2015-07-06 09:45:00,79.34,1.9,219.6,797.5,9,7,79.52
2015-07-07 09:00:00,75.2,1.1,191.2,237.7,9,7,76.46
2015-07-07 09:15:00,75.92,1.2,173.7,263.7,9,7,76.64
2015-07-07 09:30:00,76.1,1.4,181.0,281.7,9,7,76.1
2015-07-07 09:45:00,76.46,1.8,179.6,384.6,9,7,76.1
2015-07-08 09:00:00,79.16,1.4,239.1,281.1,9,7,80.6
2015-07-08 09:15:00,79.52,1.7,245.9,261.3,9,7,81.32
2015-07-08 09:30:00,79.88,1.0,258.2,279.6,9,7,82.04
2015-07-08 09:45:00,80.42,1.3,239.8,319.6,9,7,83.12
