time,temp,wind_spd,wind_dir,solar,hour,month,target_temp
2016-02-01 01:00:00,45.86,2.3,202.8,0.0,1,2,45.14
2016-02-01 01:15:00,45.68,2.1,200.2,0.0,1,2,45.14
2016-02-01 01:30:00,45.32,1.6,212.8,0.0,1,2,44.96
2016-02-01 01:45:00,45.32,1.9,212.2,0.0,1,2,44.78
2016-02-02 01:00:00,39.02,1.1,334.3,0.0,1,2,37.94
2016-02-02 01:15:00,38.48,1.6,326.8,0.0,1,2,37.94
2016-02-02 01:30:00,38.48,1.4,326.6,0.0,1,2,37.94
2016-02-02 01:45:00,38.48,1.3,331.2,0.0,1,2,37.4
2016-02-03 01:00:00,27.86,0.3,301.8,0.0,1,2,28.76
2016-02-03 01:15:00,28.22,0.3,329.0,0.0,1,2,29.3
2016-02-03 01:30:00,29.3,0.5,113.4,0.0,1,2,29.48
2016-02-03 01:45:00,28.94,0.3,147.7,0.0,1,2,29.12
2016-02-04 01:00:00,53.24,1.5,221.6,0.0,1,2,52.88
2016-02-04 01:15:00,53.24,1.9,224.1,0.0,1,2,52.7
2016-02-04 01:30:00,53.42,2.8,229.4,0.0,1,2,52.88
2016-02-04 01:45:00,53.06,2.3,236.9,0.0,1,2,53.06
2016-02-05 01:00:00,37.4,1.5,352.6,0.0,1,2,37.4
2016-02-05 01:15:00,37.04,1.2,345.0,0.0,1,2,36.86
2016-02-05 01:30:00,36.86,1.3,3.9,0.0,1,2,36.68
2016-02-05 01:45:00,37.04,1.4,336.2,0.0,1,2,36.68
2016-02-06 01:00:00,19.76,0.4,223.9,0.0,1,2,20.84
2016-02-06 01:15:00,19.76,0.5,204.6,0.0,1,2,20.3
2016-02-06 01:30:00,20.66,0.9,341.9,0.0,1,2,20.3
2016-02-06 01:45:00,21.38,1.0,314.8,0.0,1,2,19.04
2016-02-07 01:00:00,24.98,0.3,239.7,0.0,1,2,23.9
2016-02-07 01:15:00,24.8,0.4,212.5,0.0,1,2,23.54
2016-02-07 01:30:00,24.44,0.4,242.5,0.0,1,2,23.9
2016-02-07 01:45:00,23.9,0.9,263.0,0.0,1,2,24.26
2016-02-08 01:00:00,36.14,2.2,27.7,0.0,1,2,35.96
2016-02-08 01:15:00,35.96,2.6,34.2,0.0,1,2,35.96
2016-02-08 01:30:00,35.96,2.7,38.5,0.0,1,2,35.96
2016-02-08 01:45:00,35.96,2.8,36.4,0.0,1,2,36.14
2016-02-09 01:00:00,24.44,0.9,86.1,0.0,1,2,24.08
2016-02-09 01:15:00,24.26,1.1,58.4,0.0,1,2,23.9
2016-02-09 01:30:00,24.26,0.9,69.2,0.0,1,2,23.9
2016-02-09 01:45:00,24.26,0.8,92.0,0.0,1,2,23.72
2016-02-10 01:00:00,22.46,0.3,285.3,0.0,1,2,23.0
2016-02-10 01:15:00,22.64,0.3,285.4,0.0,1,2,23.18
2016-02-10 01:30:00,22.64,0.2,236.6,0.0,1,2,23.36
2016-02-10 01:45:00,23.0,0.3,253.4,0.0,1,2,23.18
2016-02-11 01:00:00,26.78,1.3,274.3,0.0,1,2,27.86
2016-02-11 01:15:00,26.96,1.2,269.2,0.0,1,2,28.58
2016-02-11 01:30:00,27.14,1.4,270.0,0.0,1,2,29.12
2016-02-11 01:45:00,27.68,1.5,271.1,0.0,1,2,28.76
2016-02-12 01:00:00,15.26,3.8,299.0,0.0,1,2,14.72
2016-02-12 01:15:00,15.08,3.1,297.3,0.0,1,2,14.54
2016-02-12 01:30:00,14.9,3.1,295.0,0.0,1,2,14.54
2016-02-12 01:45:00,14.72,2.8,292.0,0.0,1,2,14.18
2016-02-13 01:00:00,19.76,1.6,269.3,0.0,1,2,19.04
2016-02-13 01:15:00,19.4,1.2,277.2,0.0,1,2,19.4
2016-02-13 01:30:00,19.4,1.3,276.6,0.0,1,2,19.58
2016-02-13 01:45:00,19.22,1.2,278.7,0.0,1,2,19.94
2016-02-14 01:00:00,2.48,3.7,305.3,0.0,1,2,1.04
2016-02-14 01:15:00,2.3,2.6,301.5,0.0,1,2,0.86
2016-02-14 01:30:00,2.12,2.5,316.8,0.0,1,2,0.68
2016-02-14 01:45:00,1.58,2.8,318.1,0.0,1,2,0.5
2016-02-15 01:00:00,-0.58,0.3,292.6,0.0,1,2,-0.58
2016-02-15 01:15:00,-0.04,0.3,327.6,0.0,1,2,-0.58
2016-02-15 01:30:00,0.14,0.3,293.8,0.0,1,2,-1.3
2016-02-15 01:45:00,-0.58,0.3,270.8,0.0,1,2,-1.12
2016-02-16 01:00:00,46.04,2.2,177.9,0.0,1,2,47.66
2016-02-16 01:15:00,46.76,2.9,176.7,0.0,1,2,47.48
2016-02-16 01:30:00,47.3,3.6,171.4,0.0,1,2,47.66
2016-02-16 01:45:00,47.84,3.7,167.0,0.0,1,2,47.84
2016-02-17 01:00:00,35.24,3.6,304.2,0.0,1,2,34.52
2016-02-17 01:15:00,35.24,4.0,302.4,0.0,1,2,34.34
2016-02-17 01:30:00,34.88,3.5,302.3,0.0,1,2,34.34
2016-02-17 01:45:00,34.7,3.4,306.0,0.0,1,2,33.98
2016-02-18 01:00:00,25.88,1.1,250.2,0.0,1,2,25.88
2016-02-18 01:15:00,25.7,0.9,264.6,0.0,1,2,25.7
2016-02-18 01:30:00,25.52,0.8,258.5,0.0,1,2,26.24
2016-02-18 01:45:00,25.52,0.4,168.3,0.0,1,2,28.22
2016-02-19 01:00:00,24.8,1.3,350.0,0.0,1,2,24.08
2016-02-19 01:15:00,24.8,1.7,1.2,0.0,1,2,24.08
2016-02-19 01:30:00,24.62,1.3,348.7,0.0,1,2,22.82
2016-02-19 01:45:00,24.44,1.4,350.4,0.0,1,2,22.82
2016-02-20 01:00:00,40.28,2.4,169.2,0.0,1,2,41.72
2016-02-20 01:15:00,40.64,2.4,173.8,0.0,1,2,41.72
2016-02-20 01:30:00,41.0,2.6,175.7,0.0,1,2,42.08
2016-02-20 01:45:00,41.36,2.6,186.6,0.0,1,2,42.26
2016-02-21 01:00:00,46.58,2.1,231.3,0.0,1,2,46.76
2016-02-21 01:15:00,46.94,1.7,255.1,0.0,1,2,46.4
2016-02-21 01:30:00,47.3,2.0,283.4,0.0,1,2,45.32
2016-02-21 01:45:00,47.12,1.6,270.7,0.0,1,2,44.06
2016-02-22 01:00:00,38.12,1.5,348.7,0.0,1,2,36.86
2016-02-22 01:15:00,37.76,1.1,357.9,0.0,1,2,36.14
2016-02-22 01:30:00,37.4,0.7,3.4,0.0,1,2,35.78
2016-02-22 01:45:00,37.22,0.8,343.8,0.0,1,2,35.6
2016-02-23 01:00:00,27.5,0.5,19.8,0.0,1,2,27.86
2016-02-23 01:15:00,27.5,0.5,11.0,0.0,1,2,28.04
2016-02-23 01:30:00,27.5,0.5,337.8,0.0,1,2,28.4
2016-02-23 01:45:00,26.96,0.6,342.0,0.0,1,2,28.22
2016-02-24 01:00:00,36.5,2.2,72.1,0.0,1,2,37.58
2016-02-24 01:15:00,36.68,2.3,68.7,0.0,1,2,37.76
2016-02-24 01:30:00,37.04,2.7,69.2,0.0,1,2,37.94
2016-02-24 01:45:00,37.22,2.8,69.4,0.0,1,2,38.12
2016-02-25 01:00:00,58.82,7.3,156.3,0.0,1,2,58.64
2016-02-25 01:15:00,59.0,7.8,156.1,0.0,1,2,56.66
2016-02-25 01:30:00,58.64,6.7,163.6,0.0,1,2,55.76
2016-02-25 01:45:00,58.82,5.6,172.8,0.0,1,2,55.94
2016-02-26 01:00:00,37.94,2.8,277.9,0.0,1,2,36.86
2016-02-26 01:15:00,37.94,3.4,274.4,0.0,1,2,36.14
2016-02-26 01:30:00,37.58,3.2,282.4,0.0,1,2,35.6
2016-02-26 01:45:00,37.22,3.8,281.2,0.0,1,2,35.06
2016-02-27 01:00:00,24.44,1.5,297.7,0.0,1,2,23.36
2016-02-27 01:15:00,23.9,1.3,290.2,0.0,1,2,21.92
2016-02-27 01:30:00,23.36,1.2,283.3,0.0,1,2,22.1
2016-02-27 01:45:00,23.36,1.2,310.0,0.0,1,2,22.1
2016-02-28 01:00:00,36.14,2.2,231.1,0.0,1,2,36.32
2016-02-28 01:15:00,35.96,1.9,229.2,0.0,1,2,36.32
2016-02-28 01:30:00,36.32,2.2,241.9,0.0,1,2,36.32
2016-02-28 01:45:00,36.32,2.6,227.8,0.0,1,2,35.78
2016-02-29 01:00:00,42.8,1.8,192.1,0.0,1,2,43.16
2016-02-29 01:15:00,42.98,1.9,195.1,0.0,1,2,43.16
2016-02-29 01:30:00,43.7,1.9,200.7,0.0,1,2,44.06
2016-02-29 01:45:00,43.34,1.7,192.3,0.0,1,2,44.6
2017-02-01 01:00:00,28.58,0.3,220.6,0.0,1,2,27.68
2017-02-01 01:15:00,28.22,0.7,234.3,0.0,1,2,27.5
2017-02-01 01:30:00,28.22,0.5,247.5,0.0,1,2,27.86
2017-02-01 01:45:00,28.04,0.4,239.1,0.0,1,2,27.68
2017-02-02 01:00:00,32.72,0.9,276.7,0.0,1,2,29.3
2017-02-02 01:15:00,32.36,0.9,281.7,0.0,1,2,29.12
2017-02-02 01:30:00,30.92,0.4,318.2,0.0,1,2,28.4
2017-02-02 01:45:00,30.02,0.4,239.0,0.0,1,2,28.22
2017-02-03 01:00:00,27.32,1.0,303.2,0.0,1,2,27.86
2017-02-03 01:15:00,26.96,0.9,300.6,0.0,1,2,27.86
2017-02-03 01:30:00,27.68,1.3,299.7,0.0,1,2,27.86
2017-02-03 01:45:00,27.68,1.8,308.4,0.0,1,2,27.32
2017-02-04 01:00:00,24.44,4.1,299.7,0.0,1,2,23.0
2017-02-04 01:15:00,24.08,3.5,302.7,0.0,1,2,22.82
2017-02-04 01:30:00,23.9,3.6,302.0,0.0,1,2,22.82
2017-02-04 01:45:00,23.36,2.8,305.5,0.0,1,2,22.46
2017-02-05 01:00:00,26.78,0.8,236.8,0.0,1,2,26.24
2017-02-05 01:15:00,26.6,0.7,207.6,0.0,1,2,25.88
2017-02-05 01:30:00,26.24,0.8,250.6,0.0,1,2,26.06
2017-02-05 01:45:00,26.42,0.8,232.5,0.0,1,2,25.34
2017-02-06 01:00:00,40.64,3.1,287.2,0.0,1,2,39.74
2017-02-06 01:15:00,40.28,3.5,290.0,0.0,1,2,39.38
2017-02-06 01:30:00,39.92,3.0,288.2,0.0,1,2,39.2
2017-02-06 01:45:00,40.1,3.5,293.9,0.0,1,2,39.2
2017-02-07 01:00:00,28.76,0.4,124.0,0.0,1,2,29.3
2017-02-07 01:15:00,28.4,0.2,87.7,0.0,1,2,29.48
2017-02-07 01:30:00,28.58,0.2,87.6,0.0,1,2,29.48
2017-02-07 01:45:00,28.94,0.3,94.8,0.0,1,2,29.3
2017-02-08 01:00:00,38.48,1.4,153.2,0.0,1,2,45.32
2017-02-08 01:15:00,40.64,1.2,166.9,0.0,1,2,46.22
2017-02-08 01:30:00,43.34,1.2,187.8,0.0,1,2,47.12
2017-02-08 01:45:00,44.42,1.6,192.2,0.0,1,2,47.84
2017-02-09 01:00:00,38.66,1.3,2.6,0.0,1,2,37.22
2017-02-09 01:15:00,38.3,1.6,27.3,0.0,1,2,36.68
2017-02-09 01:30:00,37.94,1.4,51.4,0.0,1,2,36.5
2017-02-09 01:45:00,37.58,1.2,45.4,0.0,1,2,36.68
2017-02-10 01:00:00,16.52,3.0,298.0,0.0,1,2,16.52
2017-02-10 01:15:00,16.7,3.0,291.8,0.0,1,2,16.7
2017-02-10 01:30:00,16.7,3.3,289.9,0.0,1,2,17.42
2017-02-10 01:45:00,16.34,2.0,290.1,0.0,1,2,17.42
2017-02-11 01:00:00,25.88,1.1,124.0,0.0,1,2,26.06
2017-02-11 01:15:00,26.06,1.7,128.6,0.0,1,2,26.06
2017-02-11 01:30:00,26.06,1.5,120.7,0.0,1,2,26.06
2017-02-11 01:45:00,26.06,1.1,91.9,0.0,1,2,26.24
2017-02-12 01:00:00,30.38,0.8,35.1,0.0,1,2,31.64
2017-02-12 01:15:00,30.56,0.5,68.4,0.0,1,2,31.64
2017-02-12 01:30:00,31.1,1.2,62.8,0.0,1,2,31.64
2017-02-12 01:45:00,31.64,0.9,58.6,0.0,1,2,31.46
2017-02-13 01:00:00,30.2,0.8,253.3,0.0,1,2,31.46
2017-02-13 01:15:00,30.56,0.9,260.3,0.0,1,2,32.36
2017-02-13 01:30:00,31.1,1.1,269.7,0.0,1,2,34.34
2017-02-13 01:45:00,31.28,1.1,276.4,0.0,1,2,34.88
2017-02-14 01:00:00,27.32,2.3,315.0,0.0,1,2,27.5
2017-02-14 01:15:00,27.14,2.2,321.1,0.0,1,2,27.5
2017-02-14 01:30:00,27.14,1.8,328.8,0.0,1,2,27.5
2017-02-14 01:45:00,27.32,2.0,318.7,0.0,1,2,27.68
2017-02-15 01:00:00,33.98,1.0,194.2,0.0,1,2,33.98
2017-02-15 01:15:00,34.34,1.2,200.6,0.0,1,2,34.16
2017-02-15 01:30:00,34.7,1.1,206.7,0.0,1,2,32.36
2017-02-15 01:45:00,34.34,1.0,207.1,0.0,1,2,30.38
2017-02-16 01:00:00,33.44,2.6,287.6,0.0,1,2,33.26
2017-02-16 01:15:00,33.44,2.8,291.2,0.0,1,2,33.26
2017-02-16 01:30:00,33.44,2.9,285.3,0.0,1,2,33.08
2017-02-16 01:45:00,33.44,3.3,293.3,0.0,1,2,32.72
2017-02-17 01:00:00,25.88,2.8,293.6,0.0,1,2,25.34
2017-02-17 01:15:00,25.7,2.9,298.8,0.0,1,2,25.16
2017-02-17 01:30:00,25.7,2.7,302.8,0.0,1,2,25.16
2017-02-17 01:45:00,25.52,2.0,300.0,0.0,1,2,25.16
2017-02-18 01:00:00,26.78,0.3,51.3,0.0,1,2,24.62
2017-02-18 01:15:00,25.88,0.3,350.8,0.0,1,2,24.44
2017-02-18 01:30:00,25.52,0.3,94.7,0.0,1,2,23.9
2017-02-18 01:45:00,25.16,0.3,0.4,0.0,1,2,23.36
2017-02-19 01:00:00,46.4,1.0,260.5,0.0,1,2,43.7
2017-02-19 01:15:00,44.78,0.9,258.8,0.0,1,2,43.88
2017-02-19 01:30:00,43.88,0.8,260.8,0.0,1,2,45.68
2017-02-19 01:45:00,42.44,0.9,264.7,0.0,1,2,44.78
2017-02-20 01:00:00,33.08,0.9,296.4,0.0,1,2,33.62
2017-02-20 01:15:00,33.44,0.3,38.9,0.0,1,2,34.52
2017-02-20 01:30:00,34.16,0.9,288.2,0.0,1,2,35.06
2017-02-20 01:45:00,33.62,0.5,0.9,0.0,1,2,36.68
2017-02-21 01:00:00,28.76,0.6,345.6,0.0,1,2,25.88
2017-02-21 01:15:00,28.58,0.7,346.1,0.0,1,2,25.52
2017-02-21 01:30:00,27.14,0.6,311.4,0.0,1,2,25.34
2017-02-21 01:45:00,26.06,0.6,283.8,0.0,1,2,24.8
2017-02-22 01:00:00,39.02,1.1,197.7,0.0,1,2,40.1
2017-02-22 01:15:00,39.38,1.2,207.2,0.0,1,2,40.1
2017-02-22 01:30:00,39.74,1.2,211.9,0.0,1,2,40.1
2017-02-22 01:45:00,39.92,1.6,215.0,0.0,1,2,40.28
2017-02-23 01:00:00,40.64,0.3,110.8,0.0,1,2,39.2
2017-02-23 01:15:00,40.28,0.4,144.0,0.0,1,2,38.66
2017-02-23 01:30:00,39.92,0.9,162.9,0.0,1,2,38.3
2017-02-23 01:45:00,39.56,1.0,150.7,0.0,1,2,37.94
2017-02-24 01:00:00,47.3,1.1,190.3,0.0,1,2,47.12
2017-02-24 01:15:00,47.12,0.9,201.4,0.0,1,2,47.12
2017-02-24 01:30:00,46.94,1.0,169.3,0.0,1,2,47.12
2017-02-24 01:45:00,46.76,0.9,179.6,0.0,1,2,47.48
2017-02-25 01:00:00,52.7,1.5,181.5,0.0,1,2,52.7
2017-02-25 01:15:00,52.88,1.4,169.9,0.0,1,2,52.52
2017-02-25 01:30:00,52.7,1.7,172.7,0.0,1,2,51.8
2017-02-25 01:45:00,52.52,1.7,183.3,0.0,1,2,51.44
2017-02-26 01:00:00,40.82,2.5,304.2,0.0,1,2,40.82
2017-02-26 01:15:00,40.64,2.1,291.6,0.0,1,2,40.28
2017-02-26 01:30:00,40.82,2.2,293.6,0.0,1,2,40.1
2017-02-26 01:45:00,41.0,2.8,300.8,0.0,1,2,40.1
2017-02-27 01:00:00,24.8,0.5,279.2,0.0,1,2,24.44
2017-02-27 01:15:00,24.8,0.3,198.2,0.0,1,2,24.26
2017-02-27 01:30:00,24.62,0.5,193.3,0.0,1,2,24.26
2017-02-27 01:45:00,24.44,0.4,231.5,0.0,1,2,24.08
2017-02-28 01:00:00,38.84,0.6,316.3,0.0,1,2,39.2
2017-02-28 01:15:00,38.66,0.3,293.1,0.0,1,2,39.92
2017-02-28 01:30:00,38.3,0.6,204.1,0.0,1,2,41.0
2017-02-28 01:45:00,39.02,0.5,179.3,0.0,1,2,41.54
2018-02-01 01:00:00,33.08,2.4,235.6,-3.1,1,2,32.54
2018-02-01 01:15:00,33.08,2.1,235.2,-3.2,1,2,32.72
2018-02-01 01:30:00,33.08,2.4,228.5,-3.2,1,2,32.72
2018-02-01 01:45:00,32.9,2.0,228.2,-3.3,1,2,32.54
2018-02-02 01:00:00,32.72,0.5,12.3,-3.5,1,2,33.62
2018-02-02 01:15:00,33.08,0.5,54.0,-3.6,1,2,35.24
2018-02-02 01:30:00,32.9,0.5,314.3,-3.2,1,2,35.06
2018-02-02 01:45:00,32.72,0.8,324.1,-2.9,1,2,34.7
2018-02-03 01:00:00,13.46,2.6,311.8,-3.2,1,2,13.28
2018-02-03 01:15:00,13.28,2.0,312.4,-3.2,1,2,13.1
2018-02-03 01:30:00,13.28,1.8,302.7,-3.3,1,2,13.1
2018-02-03 01:45:00,13.28,2.2,312.8,-3.2,1,2,13.1
2018-02-04 01:00:00,30.38,2.1,226.4,-3.2,1,2,30.56
2018-02-04 01:15:00,30.74,2.4,227.1,-3.1,1,2,30.74
2018-02-04 01:30:00,30.92,2.6,225.0,-3.2,1,2,30.92
2018-02-04 01:45:00,30.74,2.4,224.8,-3.0,1,2,31.1
2018-02-05 01:00:00,45.86,2.5,298.2,-3.2,1,2,41.9
2018-02-05 01:15:00,43.88,3.7,301.2,-3.5,1,2,41.18
2018-02-05 01:30:00,42.44,3.0,303.1,-3.2,1,2,40.64
2018-02-05 01:45:00,42.62,2.8,307.7,-3.4,1,2,39.92
2018-02-06 01:00:00,17.96,0.5,261.1,-4.4,1,2,18.68
2018-02-06 01:15:00,17.6,0.5,247.8,-4.0,1,2,19.4
2018-02-06 01:30:00,17.24,0.6,261.3,-3.8,1,2,20.3
2018-02-06 01:45:00,17.78,0.6,292.0,-3.5,1,2,21.02
2018-02-07 01:00:00,22.28,0.7,327.9,-4.2,1,2,24.8
2018-02-07 01:15:00,22.28,0.7,347.8,-4.1,1,2,24.26
2018-02-07 01:30:00,22.82,0.7,11.8,-4.2,1,2,24.62
2018-02-07 01:45:00,24.26,0.7,37.6,-4.2,1,2,24.26
2018-02-08 01:00:00,31.64,3.1,322.1,-2.4,1,2,30.38
2018-02-08 01:15:00,31.1,3.3,316.4,-2.1,1,2,30.02
2018-02-08 01:30:00,30.92,3.2,316.1,-2.1,1,2,29.84
2018-02-08 01:45:00,30.74,3.0,327.7,-2.3,1,2,29.66
2018-02-09 01:00:00,17.42,0.4,246.3,-4.9,1,2,17.24
2018-02-09 01:15:00,17.42,0.4,243.9,-4.8,1,2,17.6
2018-02-09 01:30:00,16.88,0.5,247.5,-4.7,1,2,17.96
2018-02-09 01:45:00,16.88,0.5,258.8,-4.5,1,2,17.96
2018-02-10 01:00:00,34.52,1.0,157.0,-3.5,1,2,34.16
2018-02-10 01:15:00,34.52,1.0,155.7,-3.6,1,2,33.8
2018-02-10 01:30:00,34.88,1.0,151.7,-3.8,1,2,33.44
2018-02-10 01:45:00,34.7,0.7,171.6,-3.5,1,2,35.06
2018-02-11 01:00:00,50.18,1.3,219.7,-2.7,1,2,49.46
2018-02-11 01:15:00,50.0,1.2,222.6,-2.9,1,2,49.1
2018-02-11 01:30:00,49.82,1.2,225.5,-2.8,1,2,49.1
2018-02-11 01:45:00,49.64,1.0,224.6,-3.0,1,2,48.92
2018-02-12 01:00:00,55.04,3.0,229.3,-3.1,1,2,54.14
2018-02-12 01:15:00,55.22,3.1,229.3,-3.1,1,2,53.78
2018-02-12 01:30:00,54.5,3.8,233.4,-3.2,1,2,53.6
2018-02-12 01:45:00,54.5,3.1,230.7,-3.1,1,2,53.6
2018-02-13 01:00:00,28.58,2.6,319.0,-3.6,1,2,27.5
2018-02-13 01:15:00,28.22,1.8,335.6,-3.7,1,2,27.14
2018-02-13 01:30:00,27.86,2.0,330.9,-3.7,1,2,26.96
2018-02-13 01:45:00,27.86,2.7,327.8,-3.8,1,2,26.6
2018-02-14 01:00:00,29.66,0.5,227.7,-4.2,1,2,29.84
2018-02-14 01:15:00,29.84,0.7,172.7,-4.1,1,2,30.02
2018-02-14 01:30:00,30.56,0.7,146.0,-3.6,1,2,30.38
2018-02-14 01:45:00,30.02,0.5,298.8,-3.8,1,2,30.38
2018-02-15 01:00:00,40.28,1.7,227.2,-2.2,1,2,40.64
2018-02-15 01:15:00,40.46,1.7,215.9,-2.2,1,2,40.46
2018-02-15 01:30:00,40.46,1.6,223.5,-2.3,1,2,40.46
2018-02-15 01:45:00,40.64,1.4,209.0,-2.4,1,2,40.46
2018-02-16 01:00:00,48.92,1.6,193.8,-2.9,1,2,47.48
2018-02-16 01:15:00,48.38,1.3,170.1,-2.9,1,2,48.56
2018-02-16 01:30:00,48.02,1.2,143.0,-3.0,1,2,47.3
2018-02-16 01:45:00,47.66,0.6,146.0,-3.0,1,2,47.84
2018-02-17 01:00:00,34.16,2.2,323.0,-3.9,1,2,33.08
2018-02-17 01:15:00,34.16,2.6,317.0,-3.8,1,2,32.36
2018-02-17 01:30:00,33.62,2.4,317.1,-3.8,1,2,32.36
2018-02-17 01:45:00,33.44,2.3,325.7,-3.9,1,2,31.82
2018-02-18 01:00:00,31.46,0.4,291.5,-3.1,1,2,31.46
