time,temp,wind_spd,wind_dir,solar,hour,month,target_temp
2016-02-01 15:00:00,56.12,2.1,287.9,41.8,15,2,55.04
2016-02-01 15:15:00,55.94,1.8,284.2,48.3,15,2,54.86
2016-02-01 15:30:00,55.58,1.7,281.0,53.1,15,2,54.5
2016-02-01 15:45:00,55.22,1.6,285.6,58.1,15,2,53.78
2016-02-02 15:00:00,47.12,1.5,306.2,345.2,15,2,46.76
2016-02-02 15:15:00,46.94,1.5,290.2,305.8,15,2,46.04
2016-02-02 15:30:00,46.94,1.1,255.0,264.3,15,2,45.68
2016-02-02 15:45:00,46.76,1.9,282.3,220.8,15,2,43.7
2016-02-03 15:00:00,54.68,3.8,175.3,26.1,15,2,55.04
2016-02-03 15:15:00,54.68,3.1,180.9,18.3,15,2,55.22
2016-02-03 15:30:00,54.68,3.4,174.0,26.0,15,2,55.4
2016-02-03 15:45:00,55.04,3.4,179.6,27.9,15,2,55.4
2016-02-04 15:00:00,51.08,1.6,311.4,78.7,15,2,50.36
2016-02-04 15:15:00,50.9,0.9,338.5,61.2,15,2,50.0
2016-02-04 15:30:00,50.54,0.8,323.1,52.2,15,2,49.64
2016-02-04 15:45:00,50.54,1.4,338.1,47.6,15,2,49.1
2016-02-05 15:00:00,32.72,2.5,308.8,265.8,15,2,33.44
2016-02-05 15:15:00,33.26,2.6,310.5,326.2,15,2,32.9
2016-02-05 15:30:00,33.26,2.1,310.6,299.0,15,2,32.72
2016-02-05 15:45:00,33.62,2.2,312.9,250.2,15,2,32.0
2016-02-06 15:00:00,35.06,2.0,216.9,223.7,15,2,34.34
2016-02-06 15:15:00,34.7,1.8,215.5,188.5,15,2,34.16
2016-02-06 15:30:00,34.52,1.7,217.7,169.6,15,2,33.98
2016-02-06 15:45:00,34.52,2.1,214.8,147.0,15,2,33.62
2016-02-07 15:00:00,37.94,0.8,71.4,221.0,15,2,36.68
2016-02-07 15:15:00,38.84,1.0,62.4,236.9,15,2,35.78
2016-02-07 15:30:00,38.48,0.8,63.3,204.7,15,2,34.34
2016-02-07 15:45:00,38.48,0.9,60.2,140.4,15,2,33.98
2016-02-08 15:00:00,23.72,2.9,346.1,67.8,15,2,24.44
2016-02-08 15:15:00,23.9,2.9,350.4,67.8,15,2,24.62
2016-02-08 15:30:00,23.9,2.4,348.3,53.0,15,2,24.62
2016-02-08 15:45:00,24.08,2.3,343.7,48.1,15,2,24.62
2016-02-09 15:00:00,29.48,1.5,339.8,203.2,15,2,29.3
2016-02-09 15:15:00,30.02,0.9,334.1,191.0,15,2,29.12
2016-02-09 15:30:00,30.02,1.0,66.3,156.1,15,2,28.94
2016-02-09 15:45:00,29.3,1.1,56.9,90.7,15,2,28.94
2016-02-10 15:00:00,37.94,2.9,292.1,296.5,15,2,36.68
2016-02-10 15:15:00,37.4,3.3,283.6,225.0,15,2,36.68
2016-02-10 15:30:00,37.04,3.0,282.4,117.4,15,2,36.32
2016-02-10 15:45:00,36.86,2.4,277.8,96.0,15,2,35.96
2016-02-11 15:00:00,23.0,4.8,290.3,287.8,15,2,22.28
2016-02-11 15:15:00,23.54,5.6,288.6,366.4,15,2,22.64
2016-02-11 15:30:00,23.72,5.5,297.4,427.0,15,2,22.46
2016-02-11 15:45:00,23.18,5.5,288.2,184.6,15,2,21.92
2016-02-12 15:00:00,21.38,2.2,214.3,162.5,15,2,21.56
2016-02-12 15:15:00,21.74,1.6,215.0,123.0,15,2,21.38
2016-02-12 15:30:00,21.56,2.7,233.1,117.5,15,2,21.2
2016-02-12 15:45:00,21.56,2.0,238.2,110.8,15,2,21.38
2016-02-13 15:00:00,15.8,6.1,289.4,458.8,15,2,13.64
2016-02-13 15:15:00,15.26,5.8,302.3,264.0,15,2,12.92
2016-02-13 15:30:00,13.64,5.4,308.7,173.1,15,2,11.66
2016-02-13 15:45:00,13.64,6.1,299.9,269.6,15,2,10.76
2016-02-14 15:00:00,9.32,2.4,314.6,445.6,15,2,9.68
2016-02-14 15:15:00,9.32,3.2,317.2,403.0,15,2,10.22
2016-02-14 15:30:00,9.5,2.9,301.8,356.4,15,2,10.22
2016-02-14 15:45:00,9.68,3.3,296.9,308.9,15,2,10.22
2016-02-15 15:00:00,23.36,0.5,53.2,44.2,15,2,26.6
2016-02-15 15:15:00,24.26,0.6,55.4,47.7,15,2,28.58
2016-02-15 15:30:00,25.52,0.8,81.3,52.7,15,2,30.2
2016-02-15 15:45:00,25.7,0.6,51.8,54.2,15,2,30.74
2016-02-16 15:00:00,52.34,6.3,151.4,24.8,15,2,53.24
2016-02-16 15:15:00,52.7,5.7,155.6,25.9,15,2,52.7
2016-02-16 15:30:00,53.96,6.8,157.5,23.0,15,2,51.8
2016-02-16 15:45:00,53.96,5.3,171.2,28.4,15,2,50.9
2016-02-17 15:00:00,37.76,3.0,284.8,114.5,15,2,37.22
2016-02-17 15:15:00,37.58,3.0,283.9,105.2,15,2,37.22
2016-02-17 15:30:00,37.4,3.4,286.2,108.6,15,2,36.86
2016-02-17 15:45:00,37.4,3.1,290.1,95.3,15,2,36.68
2016-02-18 15:00:00,32.72,3.3,315.9,451.8,15,2,32.9
2016-02-18 15:15:00,32.72,3.5,320.2,410.1,15,2,32.36
2016-02-18 15:30:00,32.9,3.7,329.3,365.8,15,2,32.0
2016-02-18 15:45:00,32.72,2.8,323.5,317.6,15,2,31.46
2016-02-19 15:00:00,33.98,2.6,154.5,295.4,15,2,33.44
2016-02-19 15:15:00,33.08,2.5,167.3,189.5,15,2,33.08
2016-02-19 15:30:00,32.9,2.3,158.2,167.3,15,2,32.72
2016-02-19 15:45:00,32.9,2.2,182.8,211.7,15,2,32.36
